2.9980e+03 -9.0436e-17 4.2889e-16
2.9982e+03 2.4599e-16 4.1809e-16
2.9984e+03 5.7668e-17 4.0929e-16
2.9986e+03 3.9398e-16 3.9840e-16
2.9988e+03 2.3543e-16 3.9049e-16
2.9990e+03 3.9036e-17 3.8486e-16
2.9992e+03 -2.5805e-16 3.7959e-16
2.9994e+03 4.2943e-16 3.6701e-16
2.9996e+03 -1.1420e-15 1.3941e-14
2.9998e+03 -7.2402e-15 1.3508e-14
3.0000e+03 2.4513e-15 1.3207e-14
3.0002e+03 1.9852e-15 1.3040e-14
3.0004e+03 6.4961e-15 1.2297e-14
3.0006e+03 1.6983e-14 1.1971e-14
3.0008e+03 -6.3091e-15 1.2042e-14
3.0010e+03 -1.4784e-14 1.1699e-14
3.0012e+03 -6.8552e-16 1.1402e-14
3.0014e+03 -2.2033e-15 1.1223e-14
3.0016e+03 -1.3671e-14 1.0874e-14
3.0018e+03 2.9549e-15 1.0809e-14
3.0020e+03 1.2375e-15 1.0668e-14
3.0022e+03 -3.9364e-16 9.7503e-15
3.0024e+03 -1.1143e-14 9.3111e-15
3.0026e+03 -8.1273e-15 9.2803e-15
3.0028e+03 3.1245e-15 9.6722e-15
3.0030e+03 -4.7479e-15 9.3281e-15
3.0032e+03 -1.2199e-14 9.0472e-15
3.0034e+03 4.8965e-16 8.4122e-15
3.0036e+03 -7.6075e-16 8.2957e-15
3.0038e+03 -1.2080e-14 8.4282e-15
3.0040e+03 1.6657e-14 8.3840e-15
3.0042e+03 1.0077e-14 8.1239e-15
3.0044e+03 4.2023e-16 7.8857e-15
3.0046e+03 -5.2259e-15 7.7237e-15
3.0048e+03 3.7602e-15 6.9812e-15
3.0050e+03 7.5565e-15 7.1673e-15
3.0052e+03 -2.6324e-15 7.0042e-15
3.0054e+03 8.1954e-15 6.9863e-15
3.0056e+03 -3.3393e-15 6.7573e-15
3.0058e+03 -4.0947e-15 6.6702e-15
3.0060e+03 1.2637e-15 6.4421e-15
3.0062e+03 5.0347e-15 6.2994e-15
3.0064e+03 2.7981e-15 6.1199e-15
3.0066e+03 6.0151e-15 6.0535e-15
3.0068e+03 3.6452e-15 5.8408e-15
3.0070e+03 -3.7847e-15 5.7599e-15
3.0072e+03 3.2623e-15 5.7115e-15
3.0074e+03 2.4840e-15 5.3561e-15
3.0076e+03 -4.4086e-15 5.2890e-15
3.0078e+03 -7.6036e-15 5.1893e-15
3.0080e+03 -6.7456e-15 5.1348e-15
3.0082e+03 5.1228e-15 4.9429e-15
3.0084e+03 -8.8739e-16 4.8850e-15
3.0086e+03 -3.9564e-15 4.7669e-15
3.0088e+03 8.1287e-16 4.6863e-15
3.0090e+03 -1.0792e-14 4.5024e-15
3.0092e+03 -4.7235e-15 4.4425e-15
3.0094e+03 5.0285e-16 4.3149e-15
3.0096e+03 -3.4968e-15 4.2180e-15
3.0098e+03 -5.5856e-16 4.1512e-15
3.0100e+03 -4.5695e-15 4.0541e-15
3.0102e+03 4.2460e-16 3.9541e-15
3.0104e+03 6.3483e-15 3.8827e-15
3.0106e+03 -1.7748e-15 3.7820e-15
3.0108e+03 -4.4518e-15 3.5398e-15
3.0110e+03 -1.7696e-15 3.4298e-15
3.0112e+03 3.7980e-15 3.5061e-15
3.0114e+03 1.5688e-15 3.4274e-15
3.0116e+03 5.9560e-16 3.3479e-15
3.0118e+03 -3.7411e-15 3.3080e-15
3.0120e+03 -8.9992e-16 3.1652e-15
3.0122e+03 -2.0563e-15 3.1508e-15
3.0124e+03 -9.9896e-16 3.0472e-15
3.0126e+03 -6.0003e-15 2.9658e-15
3.0128e+03 -6.6018e-17 2.8003e-15
3.0130e+03 -5.5085e-16 2.7505e-15
3.0132e+03 -2.2016e-15 2.7645e-15
3.0134e+03 1.1140e-15 2.7626e-15
3.0136e+03 -2.1541e-15 2.7137e-15
3.0138e+03 2.7429e-15 2.6482e-15
3.0140e+03 2.5980e-15 2.5772e-15
3.0142e+03 -2.8801e-15 2.5331e-15
3.0144e+03 -3.1486e-15 2.5014e-15
3.0146e+03 -6.5858e-16 2.4403e-15
3.0148e+03 1.3034e-15 2.4074e-15
3.0150e+03 1.6313e-15 2.3576e-15
3.0152e+03 2.7512e-15 2.2838e-15
3.0154e+03 1.7252e-15 2.2237e-15
3.0156e+03 2.5512e-15 2.2115e-15
3.0158e+03 2.9741e-15 2.1593e-15
3.0160e+03 -1.0422e-15 2.1143e-15
3.0162e+03 5.3807e-17 2.0874e-15
3.0164e+03 1.2156e-15 2.0492e-15
3.0166e+03 9.5739e-17 1.9941e-15
3.0168e+03 -1.9657e-15 1.9518e-15
3.0170e+03 -3.9610e-15 1.9439e-15
3.0172e+03 -3.0973e-15 1.8731e-15
3.0174e+03 1.0552e-15 1.8520e-15
3.0176e+03 1.8173e-15 1.7980e-15
3.0178e+03 -5.2930e-16 1.7554e-15
3.0180e+03 -4.8948e-16 1.7262e-15
3.0182e+03 -1.9455e-15 1.7047e-15
3.0184e+03 -3.0212e-15 1.6657e-15
3.0186e+03 -2.5261e-15 1.6447e-15
3.0188e+03 1.9217e-16 1.6175e-15
3.0190e+03 1.3706e-15 1.5612e-15
3.0192e+03 -1.0466e-15 1.5723e-15
3.0194e+03 -5.4694e-16 1.5179e-15
3.0196e+03 1.0980e-15 1.5233e-15
3.0198e+03 5.9941e-16 1.4974e-15
3.0200e+03 -3.2931e-16 1.4476e-15
3.0202e+03 -1.0832e-15 1.4123e-15
3.0204e+03 -1.2974e-15 1.4028e-15
3.0206e+03 7.5810e-17 1.3615e-15
3.0208e+03 -9.7302e-16 1.3451e-15
3.0210e+03 6.3038e-16 1.3259e-15
3.0212e+03 1.1074e-18 1.2828e-15
3.0214e+03 -1.3105e-15 1.2566e-15
3.0216e+03 -4.7900e-16 1.2458e-15
3.0218e+03 4.1055e-16 1.2220e-15
3.0220e+03 -9.0924e-16 1.2071e-15
3.0222e+03 -2.1458e-17 1.1747e-15
3.0224e+03 -5.5780e-16 1.1579e-15
3.0226e+03 -2.3763e-16 1.1304e-15
3.0228e+03 8.4855e-16 1.1191e-15
3.0230e+03 -1.5749e-16 1.1020e-15
3.0232e+03 7.6710e-16 1.0698e-15
3.0234e+03 -1.2907e-15 1.0523e-15
3.0236e+03 5.5520e-16 1.0459e-15
3.0238e+03 -7.5860e-17 1.0288e-15
3.0240e+03 1.6741e-16 9.9832e-16
3.0242e+03 -1.0164e-15 9.9319e-16
3.0244e+03 3.1330e-16 9.7457e-16
3.0246e+03 1.1755e-16 9.2354e-16
3.0248e+03 -6.0479e-16 9.0189e-16
3.0250e+03 7.9851e-16 9.0257e-16
3.0252e+03 1.4578e-15 9.0577e-16
3.0254e+03 2.3344e-16 8.7700e-16
3.0256e+03 8.6520e-16 8.8146e-16
3.0258e+03 5.9701e-16 8.4481e-16
3.0260e+03 5.3586e-16 8.4367e-16
3.0262e+03 6.8509e-17 8.0937e-16
3.0264e+03 1.2287e-15 8.0795e-16
3.0266e+03 -1.9106e-16 7.8471e-16
3.0268e+03 -2.8518e-16 7.7486e-16
3.0270e+03 -3.2380e-16 7.6079e-16
3.0272e+03 5.7190e-16 7.5674e-16
3.0274e+03 1.9015e-15 7.5556e-16
3.0276e+03 -8.0526e-16 7.2135e-16
3.0278e+03 -2.7256e-16 7.2468e-16
3.0280e+03 1.0789e-15 7.2036e-16
3.0282e+03 4.0241e-17 6.9730e-16
3.0284e+03 -5.4235e-16 6.7654e-16
3.0286e+03 -1.4549e-15 6.6980e-16
3.0288e+03 -1.7825e-16 6.4990e-16
3.0290e+03 5.0601e-16 6.4813e-16
3.0292e+03 1.0853e-16 6.3092e-16
3.0294e+03 -2.9412e-16 6.2341e-16
3.0296e+03 3.0192e-16 6.1791e-16
3.0298e+03 4.7714e-16 6.1252e-16
3.0300e+03 3.8931e-16 5.9405e-16
3.0302e+03 -3.8946e-16 5.9397e-16
3.0304e+03 4.1217e-17 5.8260e-16
3.0306e+03 -1.5529e-16 5.6989e-16
3.0308e+03 4.7133e-16 5.6263e-16
3.0310e+03 -5.7211e-16 5.5240e-16
3.0312e+03 -3.3055e-16 5.4699e-16
3.0314e+03 1.1024e-16 5.4078e-16
3.0316e+03 -1.0304e-15 5.2645e-16
3.0318e+03 -6.3815e-16 5.2206e-16
3.0320e+03 -2.4743e-16 5.1268e-16
3.0322e+03 -8.9086e-16 5.0020e-16
3.0324e+03 -7.0452e-16 4.9938e-16
3.0326e+03 -2.4717e-16 4.8819e-16
3.0328e+03 -1.2196e-16 4.8496e-16
3.0330e+03 -4.6270e-17 4.7457e-16
3.0332e+03 3.1687e-17 4.7066e-16
3.0334e+03 -7.1218e-17 4.5917e-16
3.0336e+03 -7.5890e-17 4.4908e-16
3.0338e+03 5.3550e-16 4.4425e-16
3.0340e+03 5.5381e-16 4.3816e-16
3.0342e+03 -5.3976e-16 4.3452e-16
3.0344e+03 -7.6831e-16 4.4031e-16
3.0346e+03 7.4890e-17 4.2723e-16
3.0348e+03 1.8861e-16 4.1595e-16
3.0350e+03 2.3908e-17 4.1123e-16
3.0352e+03 3.8834e-16 4.0005e-16
3.0354e+03 1.7783e-16 4.0055e-16
3.0356e+03 1.5704e-16 3.9838e-16
3.0358e+03 -4.6917e-17 3.8760e-16
3.0360e+03 9.6691e-17 3.8850e-16
3.0362e+03 4.1018e-16 3.7855e-16
3.0364e+03 4.8882e-16 3.7684e-16
3.0366e+03 -2.3405e-16 3.6930e-16
3.0368e+03 1.0514e-16 3.6362e-16
3.0370e+03 1.4762e-16 3.6179e-16
3.0372e+03 -3.7944e-16 3.5228e-16
3.0374e+03 4.2239e-17 3.5547e-16
3.0376e+03 -1.1849e-16 3.5524e-16
3.0378e+03 1.2971e-16 3.3350e-16
3.0380e+03 -1.6207e-16 3.2367e-16
3.0382e+03 -2.3215e-16 3.3522e-16
3.0384e+03 4.4306e-16 3.2463e-16
3.0386e+03 -7.4950e-17 3.2715e-16
3.0388e+03 -1.9176e-16 3.1684e-16
3.0390e+03 -4.2898e-16 3.1865e-16
3.0392e+03 -2.8925e-16 3.1371e-16
3.0394e+03 2.5571e-16 3.0787e-16
3.0396e+03 -4.6736e-16 3.0577e-16
3.0398e+03 1.1561e-16 2.9448e-16
3.0400e+03 2.9499e-16 2.9742e-16
3.0402e+03 -2.6954e-16 2.9439e-16
3.0404e+03 3.5929e-17 2.9241e-16
3.0406e+03 -2.2699e-16 2.8081e-16
3.0408e+03 -5.6466e-17 2.7930e-16
3.0410e+03 1.4401e-18 2.7651e-16
3.0412e+03 3.2140e-16 2.7438e-16
3.0414e+03 2.2851e-17 2.7353e-16
3.0416e+03 -3.3323e-16 2.6713e-16
3.0418e+03 3.6244e-16 2.6520e-16
3.0420e+03 -1.0518e-16 2.6082e-16
3.0422e+03 1.6077e-16 2.5438e-16
3.0424e+03 1.7016e-16 2.4971e-16
3.0426e+03 2.3089e-16 2.4758e-16
3.0428e+03 1.9697e-16 2.4654e-16
3.0430e+03 1.4085e-16 2.4490e-16
3.0432e+03 2.3683e-16 2.4119e-16
3.0434e+03 -7.3868e-17 2.3864e-16
3.0436e+03 8.8326e-17 2.3328e-16
3.0438e+03 -2.0499e-16 2.3210e-16
3.0440e+03 1.2825e-17 2.2991e-16
3.0442e+03 -2.3772e-16 2.2474e-16
3.0444e+03 8.2788e-17 2.2575e-16
3.0446e+03 3.6590e-17 2.2175e-16
3.0448e+03 7.3708e-17 2.1680e-16
3.0450e+03 2.2191e-16 2.1217e-16
3.0452e+03 5.7273e-17 2.1155e-16
3.0454e+03 -2.7625e-17 2.1096e-16
3.0456e+03 -2.2448e-16 2.0839e-16
3.0458e+03 -1.3834e-16 1.9949e-16
3.0460e+03 6.2657e-17 1.9436e-16
3.0462e+03 5.2749e-17 1.9270e-16
3.0464e+03 -6.1769e-17 1.9663e-16
3.0466e+03 6.0827e-17 1.9363e-16
3.0468e+03 2.3682e-16 1.9133e-16
3.0470e+03 -2.5755e-16 1.9309e-16
3.0472e+03 2.2846e-16 1.8672e-16
3.0474e+03 -4.7554e-17 1.8401e-16
3.0476e+03 -1.0519e-16 1.7987e-16
3.0478e+03 -1.2254e-16 1.7952e-16
3.0480e+03 -1.1206e-16 1.7658e-16
3.0482e+03 5.8486e-17 1.7365e-16
3.0484e+03 2.3718e-17 1.7296e-16
3.0486e+03 6.5585e-17 1.7152e-16
3.0488e+03 -8.9003e-17 1.6985e-16
3.0490e+03 -8.3300e-17 1.6680e-16
3.0492e+03 -1.9019e-16 1.5928e-16
3.0494e+03 -1.6302e-17 1.5174e-16
3.0496e+03 -3.0004e-16 1.6119e-16
3.0498e+03 1.3313e-16 1.6157e-16
3.0500e+03 -2.1076e-16 1.5856e-16
3.0502e+03 6.2570e-17 1.5735e-16
3.0504e+03 4.4735e-17 1.5552e-16
3.0506e+03 1.8675e-16 1.5295e-16
3.0508e+03 1.0554e-16 1.5232e-16
3.0510e+03 -1.3071e-16 1.5209e-16
3.0512e+03 -1.8594e-16 1.4725e-16
3.0514e+03 -3.6060e-17 1.4617e-16
3.0516e+03 -1.0141e-16 1.4000e-16
3.0518e+03 -1.2065e-16 1.4176e-16
3.0520e+03 9.7867e-17 1.4281e-16
3.0522e+03 1.0040e-17 1.4000e-16
3.0524e+03 4.7354e-17 1.3960e-16
3.0526e+03 1.5203e-16 1.3987e-16
3.0528e+03 2.9347e-16 1.3521e-16
3.0530e+03 2.9473e-17 1.3364e-16
3.0532e+03 3.9044e-18 1.3294e-16
3.0534e+03 1.5515e-16 1.3200e-16
3.0536e+03 1.4900e-17 1.3124e-16
3.0538e+03 2.1609e-16 1.3006e-16
3.0540e+03 4.2988e-17 1.2831e-16
3.0542e+03 -5.6860e-17 1.2574e-16
3.0544e+03 -1.2647e-16 1.2603e-16
3.0546e+03 -3.2773e-17 1.2563e-16
3.0548e+03 -1.0839e-16 1.2389e-16
3.0550e+03 -1.8705e-18 1.1864e-16
3.0552e+03 -3.3610e-17 1.0901e-16
3.0554e+03 2.0576e-17 1.0656e-16
3.0556e+03 -2.6337e-17 1.2178e-16
3.0558e+03 1.3134e-16 1.1783e-16
3.0560e+03 1.1889e-16 1.1840e-16
3.0562e+03 7.8019e-17 1.1571e-16
3.0564e+03 1.3631e-16 1.1507e-16
3.0566e+03 6.9958e-17 1.1493e-16
3.0568e+03 -9.9893e-17 1.1140e-16
3.0570e+03 -7.8333e-17 1.1115e-16
3.0572e+03 -2.7575e-17 1.0596e-16
3.0574e+03 4.9214e-17 1.0612e-16
3.0576e+03 1.2050e-17 1.0562e-16
3.0578e+03 -1.6960e-16 1.0684e-16
3.0580e+03 -1.6129e-16 1.0790e-16
3.0582e+03 6.9194e-17 1.0751e-16
3.0584e+03 7.6707e-17 1.0677e-16
3.0586e+03 -4.3518e-17 1.0464e-16
3.0588e+03 -6.8625e-17 1.0439e-16
3.0590e+03 -1.8572e-16 1.0161e-16
3.0592e+03 -7.9451e-17 1.0212e-16
3.0594e+03 -1.9948e-17 1.0154e-16
3.0596e+03 5.6745e-17 1.0091e-16
3.0598e+03 1.0308e-16 9.9763e-17
3.0600e+03 3.8159e-17 9.9226e-17
3.0602e+03 -3.7004e-17 9.8256e-17
3.0604e+03 -5.8652e-18 9.7421e-17
3.0606e+03 -4.2404e-17 9.8069e-17
3.0608e+03 8.2342e-17 9.5851e-17
3.0610e+03 7.9224e-17 9.4716e-17
3.0612e+03 1.3181e-16 9.3757e-17
3.0614e+03 -3.1305e-17 9.3448e-17
3.0616e+03 1.1542e-16 9.2621e-17
3.0618e+03 -6.7424e-17 9.0774e-17
3.0620e+03 1.8496e-17 9.1143e-17
3.0622e+03 -2.0189e-17 8.8889e-17
3.0624e+03 -1.3679e-17 8.8740e-17
3.0626e+03 6.7435e-17 8.5533e-17
3.0628e+03 1.3100e-16 8.5789e-17
3.0630e+03 -3.9195e-17 8.4314e-17
3.0632e+03 -9.7980e-17 8.5869e-17
3.0634e+03 -7.3491e-17 8.5258e-17
3.0636e+03 -7.9348e-17 8.6101e-17
3.0638e+03 -1.0128e-16 8.7143e-17
3.0640e+03 4.8132e-17 8.0508e-17
3.0642e+03 3.3567e-17 7.9075e-17
3.0644e+03 8.1774e-17 7.2227e-17
3.0646e+03 7.0875e-18 7.6899e-17
3.0648e+03 5.8621e-17 7.5842e-17
3.0650e+03 -7.5903e-17 8.1668e-17
3.0652e+03 4.5396e-17 7.9445e-17
3.0654e+03 -3.6788e-17 7.8768e-17
3.0656e+03 7.4045e-17 7.9736e-17
3.0658e+03 -1.4870e-18 7.9346e-17
3.0660e+03 6.1816e-17 7.9444e-17
3.0662e+03 1.2874e-16 7.7631e-17
3.0664e+03 -1.7831e-17 7.6766e-17
3.0666e+03 -3.4066e-17 7.6164e-17
3.0668e+03 1.2126e-16 7.4859e-17
3.0670e+03 3.7195e-17 7.5011e-17
3.0672e+03 -6.7183e-17 7.3898e-17
3.0674e+03 -7.5678e-17 7.1285e-17
3.0676e+03 -6.1841e-17 7.0914e-17
3.0678e+03 2.6756e-17 7.0925e-17
3.0680e+03 -6.4542e-17 7.2015e-17
3.0682e+03 1.1345e-17 7.0569e-17
3.0684e+03 -4.1312e-17 7.0965e-17
3.0686e+03 -2.3111e-17 6.9615e-17
3.0688e+03 -7.4908e-17 6.7637e-17
3.0690e+03 -8.4515e-17 5.9212e-17
3.0692e+03 -3.8910e-17 5.6881e-17
3.0694e+03 -2.1278e-17 5.9722e-17
3.0696e+03 1.4976e-16 6.5444e-17
3.0698e+03 3.9801e-17 6.7640e-17
3.0700e+03 8.9176e-18 6.7242e-17
3.0702e+03 1.5852e-17 6.5018e-17
3.0704e+03 -5.9003e-17 6.3419e-17
3.0706e+03 1.3821e-17 6.3565e-17
3.0708e+03 4.3965e-17 6.3767e-17
3.0710e+03 -5.9467e-17 6.2400e-17
3.0712e+03 -1.6084e-17 6.2027e-17
3.0714e+03 1.4347e-17 6.2187e-17
3.0716e+03 -4.8744e-17 6.1170e-17
3.0718e+03 -4.6800e-17 6.1650e-17
3.0720e+03 -5.8064e-17 6.1953e-17
3.0722e+03 -1.9779e-17 6.1266e-17
3.0724e+03 -1.3611e-17 6.0407e-17
3.0726e+03 2.4069e-17 6.0208e-17
3.0728e+03 -4.4269e-17 5.9007e-17
3.0730e+03 -3.9504e-17 5.7945e-17
3.0732e+03 7.4065e-17 5.7764e-17
3.0734e+03 1.5614e-17 5.8434e-17
3.0736e+03 9.1414e-17 5.7386e-17
3.0738e+03 -5.6816e-17 5.7166e-17
3.0740e+03 -1.3296e-16 5.7908e-17
3.0742e+03 1.2745e-17 5.5899e-17
3.0744e+03 1.9029e-17 5.5209e-17
3.0746e+03 -5.7218e-17 5.5364e-17
3.0748e+03 -1.1644e-18 5.5542e-17
3.0750e+03 3.3591e-17 5.5785e-17
3.0752e+03 -4.2768e-17 5.5433e-17
3.0754e+03 3.2607e-17 5.5030e-17
3.0756e+03 7.7836e-17 5.4051e-17
3.0758e+03 -2.5356e-17 5.3854e-17
3.0760e+03 4.1817e-17 5.0024e-17
3.0762e+03 -4.4008e-17 4.6904e-17
3.0764e+03 -5.6073e-17 4.9046e-17
3.0766e+03 3.6694e-17 4.9564e-17
3.0768e+03 4.1842e-17 5.0558e-17
3.0770e+03 3.8949e-17 5.0830e-17
3.0772e+03 -6.0641e-17 5.0178e-17
3.0774e+03 3.8618e-17 5.0153e-17
3.0776e+03 6.1651e-17 4.9230e-17
3.0778e+03 7.7824e-17 5.0419e-17
3.0780e+03 6.2987e-17 4.9673e-17
3.0782e+03 1.5437e-17 5.0191e-17
3.0784e+03 3.0967e-17 5.0198e-17
3.0786e+03 1.3556e-17 4.9972e-17
3.0788e+03 5.3511e-17 4.9674e-17
3.0790e+03 3.7826e-17 4.8293e-17
3.0792e+03 -7.1476e-18 4.7482e-17
3.0794e+03 3.0837e-17 4.8289e-17
3.0796e+03 1.3315e-16 4.7893e-17
3.0798e+03 5.9686e-17 4.8171e-17
3.0800e+03 -4.0698e-17 4.7436e-17
3.0802e+03 -7.4514e-17 4.8323e-17
3.0804e+03 -1.6295e-18 4.8098e-17
3.0806e+03 -2.2540e-17 4.7592e-17
3.0808e+03 -5.8003e-17 4.7304e-17
3.0810e+03 3.4543e-17 4.8418e-17
3.0812e+03 1.3410e-17 4.8036e-17
3.0814e+03 4.5261e-17 4.6249e-17
3.0816e+03 -4.5016e-17 4.4610e-17
3.0818e+03 2.5743e-17 4.5133e-17
3.0820e+03 -2.2585e-17 4.5722e-17
3.0822e+03 -8.5462e-17 4.7320e-17
3.0824e+03 -1.3872e-17 4.4489e-17
3.0826e+03 -6.4247e-17 4.4768e-17
3.0828e+03 2.7406e-17 4.5322e-17
3.0830e+03 1.0419e-17 4.4139e-17
3.0832e+03 -2.7578e-17 4.2673e-17
3.0834e+03 -3.0498e-17 4.2806e-17
3.0836e+03 -6.4428e-18 4.2645e-17
3.0838e+03 -1.4068e-17 4.2878e-17
3.0840e+03 2.1406e-17 4.3424e-17
3.0842e+03 1.1297e-17 4.4911e-17
3.0844e+03 -5.3091e-17 4.4685e-17
3.0846e+03 -2.9144e-17 4.3872e-17
3.0848e+03 -3.8822e-17 4.3071e-17
3.0850e+03 -3.1868e-17 4.1472e-17
3.0852e+03 1.3162e-17 4.0841e-17
3.0854e+03 4.1935e-17 4.0288e-17
3.0856e+03 1.2908e-18 3.9895e-17
3.0858e+03 2.8486e-17 4.0436e-17
3.0860e+03 -6.5681e-19 4.0589e-17
3.0862e+03 -2.6171e-17 4.1337e-17
3.0864e+03 -2.9160e-17 4.2065e-17
3.0866e+03 2.5633e-17 4.2947e-17
3.0868e+03 2.7494e-17 4.2364e-17
3.0870e+03 -3.8420e-17 4.0622e-17
3.0872e+03 4.7440e-17 3.9262e-17
3.0874e+03 3.7634e-17 3.8170e-17
3.0876e+03 -3.8123e-17 3.6845e-17
3.0878e+03 -9.6661e-19 3.6783e-17
3.0880e+03 3.7286e-17 3.6433e-17
3.0882e+03 -1.2432e-17 3.8170e-17
3.0884e+03 -1.6261e-17 3.7847e-17
3.0886e+03 -4.0853e-17 3.7373e-17
3.0888e+03 -5.7256e-17 3.7941e-17
3.0890e+03 -1.9145e-17 3.8462e-17
3.0892e+03 -3.0333e-17 3.9310e-17
3.0894e+03 1.9876e-17 3.9137e-17
3.0896e+03 -2.3518e-17 3.8606e-17
3.0898e+03 2.9195e-18 3.6870e-17
3.0900e+03 -2.9071e-17 3.6403e-17
3.0902e+03 -3.0268e-17 3.5879e-17
3.0904e+03 4.0545e-18 3.4360e-17
3.0906e+03 2.9190e-17 3.2746e-17
3.0908e+03 -3.5560e-20 3.4023e-17
3.0910e+03 2.8682e-17 3.3862e-17
3.0912e+03 9.6519e-18 3.4811e-17
3.0914e+03 1.6636e-17 3.3964e-17
3.0916e+03 4.5484e-17 3.4064e-17
3.0918e+03 -1.9947e-17 3.4211e-17
3.0920e+03 1.6324e-17 3.4532e-17
3.0922e+03 -2.2213e-17 3.5370e-17
3.0924e+03 3.6991e-18 3.5333e-17
3.0926e+03 -3.5893e-18 3.5156e-17
3.0928e+03 1.4124e-17 3.3977e-17
3.0930e+03 -4.2159e-17 3.2647e-17
3.0932e+03 4.5563e-18 3.3750e-17
3.0934e+03 1.3566e-17 3.2847e-17
3.0936e+03 6.1331e-17 3.2175e-17
3.0938e+03 -2.2109e-17 3.2184e-17
3.0940e+03 -1.2360e-17 3.1855e-17
3.0942e+03 -1.6796e-17 3.1644e-17
3.0944e+03 4.9242e-17 3.1348e-17
3.0946e+03 1.1003e-17 3.1452e-17
3.0948e+03 -2.4449e-17 3.1193e-17
3.0950e+03 -1.5031e-17 3.1360e-17
3.0952e+03 -7.1079e-17 3.0727e-17
3.0954e+03 -5.2054e-17 3.0604e-17
3.0956e+03 -8.0754e-18 3.1812e-17
3.0958e+03 -1.1410e-17 3.2072e-17
3.0960e+03 4.1130e-17 3.1441e-17
3.0962e+03 6.2566e-17 2.9708e-17
3.0964e+03 2.2580e-17 2.9405e-17
3.0966e+03 -1.8391e-17 3.1251e-17
3.0968e+03 -3.0697e-17 3.0192e-17
3.0970e+03 2.1953e-17 2.9977e-17
3.0972e+03 1.6985e-17 2.9792e-17
3.0974e+03 4.6781e-17 2.9234e-17
3.0976e+03 -5.4293e-17 2.9456e-17
3.0978e+03 1.2999e-17 2.9354e-17
3.0980e+03 1.0323e-17 2.9058e-17
3.0982e+03 2.4770e-17 2.9199e-17
3.0984e+03 2.0293e-17 2.8436e-17
3.0986e+03 -1.5614e-17 2.9052e-17
3.0988e+03 2.9800e-17 2.8449e-17
3.0990e+03 2.2437e-17 2.8495e-17
3.0992e+03 5.2501e-17 2.7612e-17
3.0994e+03 1.7907e-17 2.7242e-17
3.0996e+03 1.6358e-17 2.8345e-17
3.0998e+03 4.8685e-17 2.8736e-17
3.1000e+03 4.0439e-17 2.8953e-17
3.1002e+03 3.8013e-17 2.8817e-17
3.1004e+03 7.6929e-18 2.9032e-17
3.1006e+03 2.1350e-17 2.7850e-17
3.1008e+03 -2.3502e-17 2.7192e-17
3.1010e+03 -4.2194e-18 2.7207e-17
3.1012e+03 -1.8871e-17 2.7089e-17
3.1014e+03 -4.2951e-17 2.7533e-17
3.1016e+03 4.7542e-19 2.7435e-17
3.1018e+03 2.0158e-17 2.7019e-17
3.1020e+03 -1.2148e-17 2.7232e-17
3.1022e+03 4.9821e-17 2.6875e-17
3.1024e+03 1.7096e-17 2.7178e-17
3.1026e+03 8.0855e-19 2.6565e-17
3.1028e+03 -1.5040e-17 2.6947e-17
3.1030e+03 5.0289e-18 2.7133e-17
3.1032e+03 1.2945e-17 2.6710e-17
